company_id,year,fiscal_year,net_profit_margin_pct,operating_profit_margin_pct,pbt_margin_pct,ebit_margin_pct,expense_ratio_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,debt_to_assets,debt_to_capital,liabilities_to_assets,interest_coverage,net_debt_cr,net_debt_to_ebitda,cash_from_operations_cr,free_cash_flow_cr,capex_cr,cfo_margin_pct,fcf_margin_pct,cfo_to_pat,capex_to_sales_pct,fcf_to_ebitda,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,earnings_yield_pct,fcf_yield_pct,revenue_yoy_growth_pct,pat_yoy_growth_pct,eps_yoy_growth_pct,operating_profit_yoy_growth_pct,revenue_cagr_3y_pct,pat_cagr_3y_pct,eps_cagr_3y_pct,operating_profit_cagr_3y_pct,revenue_cagr_5y_pct,pat_cagr_5y_pct,eps_cagr_5y_pct,operating_profit_cagr_5y_pct,revenue_cagr_10y_pct,pat_cagr_10y_pct,eps_cagr_10y_pct,operating_profit_cagr_10y_pct,debt_free_flag,negative_equity_flag,cfo_positive_flag,fcf_positive_flag,high_quality_earnings_flag,fcf_negative_3yr_flag,revenue_growth_positive_flag,pat_growth_positive_flag,capital_allocation_pattern,id,company_name,broad_sector,sub_sector,score_roe,score_roce,score_margin,score_revenue_growth,score_profit_growth,score_debt,score_fcf,score_fcf_yield,score_pe,score_pb,composite_score
SUNPHARMA,Mar 2024,2024,19.815658700538176,26.84289749881436,22.86326989298307,21.570406416891768,73.15710250118565,15.094161810671148,15.627194096293753,11.2650630655976,0.0514238145350024,0.0383785811412763,0.0489087405327079,1.0,58.33193277310925,-11752,-0.9027500384083575,12135.0,11372.0,763.0,25.02216631956616,23.448873126172757,1.2627471383975026,1.5732931933934058,0.8735596865878015,40.0,265.27916666666664,34.0,1339586.09,1264175.16,37.9,6.71,21.41,3.88,2.638522427440633,0.8489189373413096,10.506767534065542,12.88617408669095,14.28571428571428,11.742489270386258,13.126755589483484,61.722961970425125,49.38015821857216,15.403846816504664,10.78116321985565,24.536829642931245,29.45936165164078,15.341493358658598,11.67163711556578,9.496531115092145,10.30542524220699,6.396174747047234,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,Pharmaceuticals,42.857142857142854,55.670103092783506,73.46938775510205,44.329896907216494,80.68181818181817,73.46938775510203,79.38144329896907,70.0,54.94505494505495,52.74725274725275,61.54748142137685
TITAN,Mar 2024,2024,6.843630099444054,10.359408033826638,9.049800328870097,9.21619293712317,89.64059196617336,37.2192057915469,18.8916977649372,11.08187783307446,1.653145959757266,0.4922179605033759,0.6230889611171301,1.0,9.411954765751211,13183,2.491118669690098,1695.0,1506.0,189.0,3.3180643645759926,2.948085506225041,0.4848398169336384,0.3699788583509513,0.2845804988662131,39.0,105.53932584269664,28.0,1793769.72,2116401.21,10.13,10.51,21.0,3.1,9.871668311944717,0.0839572651499547,25.900184842883544,6.780696395846064,5.405405405405395,8.398197460057343,33.14221885428872,53.11021124836826,52.4838939608516,45.30377988360441,20.897163953120245,20.27457629679304,19.50578386760935,21.55670976567827,16.675157366300255,16.876825851348286,17.164882683060824,17.5891674174413,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,TITAN,"Titan Company Ltd
",Consumer Discretionary,Gems & Jewellery,87.75510204081633,63.91752577319587,22.448979591836736,86.5979381443299,61.36363636363637,23.469387755102044,53.608247422680414,48.888888888888886,94.5054945054945,19.780219780219777,60.6120775395444
CIPLA,Mar 2024,2024,16.11701714906495,75.59168153953597,22.123069760223483,71.51392876542252,0.3491891052999146,15.554557028383137,67.603154227031,12.768573448498447,0.0209316258518684,0.0171825530999293,0.0205024757014487,1.0,35.33876811594203,-4890,-0.2509880408561309,4134.0,1152.0,2982.0,16.039419570109413,4.469620547838908,0.9951853635050554,11.569799022270503,0.0591284709746958,51.0,331.75155279503105,25.0,439803.15,562931.78,59.75,5.93,33.7,0.12,1.6736401673640169,0.2619353681300372,13.2773700171406,46.62901517825626,45.71428571428571,9.911993681597654,10.389755935227928,20.249546582874324,19.348319192733697,9.333988897660303,9.513860126378049,22.726834848000887,21.832544608565986,7.991535231118574,9.74210289783317,11.457664472874352,11.612317403390438,9.273704782095836,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,CIPLA,"Cipla Ltd
",Healthcare,Pharmaceuticals,45.91836734693878,87.62886597938144,64.28571428571429,34.02061855670103,69.31818181818183,84.6938775510204,49.48453608247423,60.0,24.17582417582418,62.637362637362635,59.719977187760705
TORNTPHARM,Mar 2024,2024,15.436241610738255,31.3944817300522,21.92393736017897,23.862788963460105,68.6055182699478,24.15402567094516,23.533737819452107,11.416752843846949,0.5866394399066511,0.2772836952774905,0.3697370840227983,1.0,9.926553672316384,3849,1.142814726840855,3266.0,3106.0,160.0,30.443698732289334,28.95227442207308,1.9722222222222223,1.4914243102162563,0.922209026128266,49.0,202.8402366863905,57.0,1870170.39,2275967.43,46.4,6.43,27.93,1.22,2.155172413793104,0.1660811237632738,11.517671517671513,33.01204819277108,32.432432432432435,18.50809289232935,10.251830698592634,9.770422181784769,9.815788772150768,10.740581755033896,6.932744476678732,30.591457402327848,30.391879544001377,11.175700289063029,9.904998966029122,9.569385326916846,9.374632912519695,13.43233474297474,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,Pharmaceuticals,74.48979591836735,73.19587628865979,61.224489795918366,14.432989690721648,88.63636363636364,40.816326530612244,63.91752577319587,53.333333333333336,47.25274725274725,56.043956043956044,59.37392320492468
HINDUNILVR,Mar 2024,2024,16.611735814915342,76.31672482874498,22.49903063202792,74.35213907199173,0.539614837792426,20.074973642078955,87.32306174338734,13.099924830230988,0.0289741887617634,0.0189071080023952,0.0281583241622708,1.0,57.847001223990205,-3141,-0.0664944852552024,15469.0,10145.0,5324.0,24.99192193356598,16.39039679462324,1.504473837774752,8.601525138942742,0.2147680843406651,44.0,217.9489361702128,96.0,548890.59,587463.38,34.51,11.88,7.52,4.32,2.897710808461316,1.848273624075064,2.172334103664575,1.370403233757278,2.3255813953488413,1.7315271466413984,9.589435897156353,8.729477470315782,8.974425081854953,10.090920606049458,9.504485244074123,11.152950436803422,9.460878422315757,9.193320075292522,7.789742422365942,10.022657733318274,9.34980606439575,6.796239531535453,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,FMCG,65.3061224489796,88.65979381443299,66.3265306122449,32.98969072164948,32.95454545454545,81.63265306122449,78.35051546391753,85.55555555555556,61.53846153846154,13.186813186813184,59.35375651594355
HCLTECH,Mar 2024,2024,14.293122742532727,22.015594151738192,19.075996469935312,18.21895499167524,77.9844058482618,23.01393141233172,27.05313357020305,15.867725188372422,0.0843502336551279,0.0581580914288022,0.0777887356290782,1.0,46.46112115732369,-1379,-0.0569881808413918,22448.0,15840.0,6608.0,20.423425800405777,14.411398105774568,1.428898790579249,6.012027694631208,0.6545995536821225,58.0,251.4290976058932,90.0,412593.29,461362.25,63.63,5.44,31.21,1.99,1.5715857300015716,3.839131751270119,8.335633180886305,5.8268777366116575,5.454545454545445,6.938306522892002,13.396477329776978,12.0436628527816,12.257330985276148,6.472178361230441,12.710299978373406,9.194090295112025,9.40703635079412,11.683911626306642,13.082373204583831,9.179123626035102,9.69075247889608,11.65530420381673,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,HCLTECH,HCL Technologies Ltd,Information Technology,IT Services,72.44897959183673,76.28865979381443,55.10204081632652,54.63917525773196,23.863636363636363,67.34693877551021,83.50515463917526,91.11111111111111,21.978021978021978,69.23076923076923,59.24192063459369
BAJAJHLDNG,Mar 2024,2024,432.7262044653349,91.7743830787309,440.2467685076381,89.77673325499413,8.225616921269095,13.576787656460263,2.8134781808138465,11.302773131167417,0.0011613545449517,0.0009668359908534,0.0011600073651261,1.0,3764.5,-64652,-41.39052496798976,1941.0,1469.0,472.0,114.04230317273796,86.310223266745,0.2635437881873727,27.73207990599295,0.940460947503201,653.0,4887.117117117117,20.0,2191568.13,2726439.01,37.73,9.38,27.47,3.37,2.65041081367612,0.0670296296013393,226.0536398467433,48.90820865345733,49.77064220183487,311.0526315789474,55.00574158769729,26.318822706492305,25.79975033159396,64.32846128606073,31.612293448969165,19.297559063731292,18.96864732798973,35.10465442547237,14.937545587928923,13.992331678744474,13.81670668377948,14.594059294180628,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Holding Companies,36.734693877551024,9.278350515463918,100.0,96.90721649484536,55.68181818181818,94.89795918367348,52.57731958762887,45.55555555555556,56.043956043956044,31.868131868131865,58.9334441331864
ADANIPORTS,Mar 2024,2024,30.339560480700836,58.36172363445772,36.08625659840515,43.80592265358841,41.63453258956984,15.3548827162833,11.44374462092168,6.926554927819896,0.937322369168972,0.4228241267019376,0.4838236444722635,1.0,5.949506037321624,45181,2.8982615947142216,15018.0,8250.0,6768.0,56.22402755419116,30.886151772677923,1.8531589338598224,25.33787578151324,0.5292193213163128,38.0,244.34259259259255,16.0,675598.01,611165.74,48.9,2.31,31.76,1.16,2.044989775051125,1.2211403642233938,28.09802417034337,50.324615099239466,52.0,42.40431168356626,28.63193631184944,17.084126579285687,14.977941578896626,21.51581805192244,19.57867595245697,14.909565182041629,14.869835499703507,18.770209359458057,18.65179197239284,16.624572854327614,16.860936130231472,18.238365146321133,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,Infrastructure,44.89795918367347,38.144329896907216,92.85714285714286,84.5360824742268,45.45454545454545,32.6530612244898,74.22680412371135,76.66666666666667,43.956043956043956,93.4065934065934,58.79677024006921
EICHERMOT,Mar 2024,2024,24.19569424286405,26.179245283018872,31.458635703918723,22.562893081761008,73.81470730527334,22.172346910501524,20.20688908145581,17.309106640709494,0.0232197284566361,0.018126757516764,0.0226928076256499,1.0,114.70588235294116,-13108,-3.027951027951028,3724.0,890.0,2834.0,22.520561199806483,5.382196419932269,0.9307673081729568,17.138364779874212,0.2055902055902055,146.0,668.3333333333334,35.0,222391.83,234358.89,15.62,13.61,19.29,4.41,6.402048655569782,0.4001945575069012,14.499376817615284,37.30267673301304,36.44859813084111,25.623911781775966,23.776441520116,43.747506025200565,43.89717190746498,34.403965005249006,11.036936496739692,12.675841665377696,12.505451629050324,8.312403906462617,9.276892163329876,22.51828946734826,25.55272979365966,19.73142584122813,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,70.40816326530613,67.0103092783505,83.6734693877551,45.36082474226804,37.5,82.6530612244898,41.23711340206185,65.55555555555556,89.01098901098901,5.494505494505497,58.523533719594106
HDFCBANK,Mar 2024,2024,23.07288232992184,61.41252040373843,26.9942781395316,60.32244076305575,54.34145722354036,14.33974005030719,4.801033923800871,1.6238920508541277,6.808786667718385,0.7710554380260602,0.8719391318328605,1.0,1.4007688224792112,2101821,12.065839628923742,19069.0,35669.0,16600.0,6.722745364869962,12.575048739815758,0.2913699844146319,5.852303374945795,0.2047635996234127,84.0,600.521052631579,23.0,808359.03,976938.14,49.42,4.4,22.54,4.33,2.0234722784297854,4.412519521183551,66.11558147978964,41.81455719517216,2.4390243902439046,176.31737571777543,30.186956140948773,27.12356908487252,13.140240479934253,49.191784792849845,21.95098428169122,23.865063572879077,15.424788082530828,37.95966345594051,20.887964823195592,22.263903320427715,16.654280155455027,29.13522174589971,False,False,True,True,False,False,True,True,Asset Sale + Debt/Dividend Outflow,HDFCBANK,HDFC Bank Ltd,Financials,Private Banks,40.816326530612244,17.525773195876287,80.61224489795919,91.75257731958763,77.27272727272727,8.163265306122447,94.84536082474226,92.22222222222223,40.65934065934066,75.82417582417582,58.29137357487872
ZYDUSLIFE,Mar 2024,2024,20.32536962193687,27.54386862434133,24.71990586790812,23.63534046145189,72.45613137565867,20.03530005042864,22.390229717941263,13.778872164805438,0.0405446293494705,0.0278837483526392,0.0389648153533003,1.0,70.08641975308642,-416,-0.0772659732540861,3228.0,1736.0,1492.0,16.514043075663785,8.881158234000102,0.8124842688144979,7.632884841663682,0.3224368499257058,38.0,,8.0,,,,,,,,,13.401403956604984,89.91395793499044,100.0,39.48186528497408,10.713097138388727,22.05503734065768,21.858202395720227,16.661015848077287,8.224416370673238,15.909416636626528,16.11871423331621,12.475446954018144,10.466409307178925,16.866820514962953,16.860936130231472,16.167312554038205,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,,,,,64.28571428571429,71.1340206185567,75.51020408163265,24.742268041237114,50.0,76.53061224489795,55.670103092783506,,,,57.29539238375763
BRITANNIA,Mar 2024,2024,12.725863199952292,18.88603971614288,17.371339972568432,17.097024270976206,81.11992366867435,54.14869322506978,47.735597735597736,23.522927689594358,0.5239786856127886,0.2276234567901234,0.3438228438228438,1.0,20.59756097560976,-702,-0.2216608778023366,2573.0,3050.0,477.0,15.343789134712862,18.18832369252788,1.2057169634489222,2.844534557815016,0.9630565203662772,89.0,164.20833333333334,83.0,324745.74,376568.58,63.91,4.26,33.95,1.88,1.5647003598810827,0.9391963078561092,2.8709895098460114,-7.85837651122625,-7.2916666666666625,11.868597668668324,8.479583308976203,4.856654873228505,4.946129761743845,8.072649987826486,8.690023727476138,13.063515827454196,13.14353769849137,12.828817132697544,9.265752439203956,18.37492911445593,18.720851381956223,17.58124442680875,False,False,True,True,True,False,True,False,Asset Sale + Debt/Dividend Outflow,BRITANNIA,Britannia Industries Ltd,Consumer Staples,Food Products,93.87755102040816,85.56701030927834,46.93877551020408,27.835051546391753,39.77272727272727,43.87755102040817,61.855670103092784,72.22222222222221,19.780219780219777,78.02197802197803,57.21516057580122
BAJAJ-AUTO,Mar 2024,2024,17.178515712057056,19.53420993982616,22.37575217294406,18.7207488299532,80.46801872074883,26.61418410330778,27.207358942799765,19.59129727531517,0.0660175402251225,0.0485969906466043,0.0619291313078966,1.0,174.41666666666666,-26175,-2.986309184255562,6558.0,6486.0,72.0,14.61555605081346,14.455092489413865,0.8508043591074209,0.1604635613995988,0.7399885909868796,276.0,1038.0645161290322,29.0,653817.3,679803.97,29.91,9.83,20.14,3.59,3.343363423604146,0.992020247858232,23.08325332601837,27.1947194719472,28.971962616822424,35.576179427687535,17.384652616671946,16.642781522818396,17.995813862247644,21.078475731615164,8.127604751021389,9.358917170384974,10.177276348465591,11.015374687506664,8.341820762984753,8.59316738465321,8.961311524418347,7.729476874950492,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,BAJAJ-AUTO,Bajaj Auto Ltd,Consumer Discretionary,Two Wheelers,79.59183673469387,77.31958762886599,68.36734693877551,22.68041237113402,26.136363636363637,71.42857142857143,71.1340206185567,75.55555555555556,73.62637362637363,28.57142857142857,57.06211406413911
SIEMENS,Sep 2024,2024,12.221223021582734,13.9568345323741,16.362410071942445,12.473021582733814,86.0431654676259,17.698769290877124,17.7411102583781,10.743507648523655,0.0181676108614963,0.0110281038776236,0.0178434382194934,1.0,67.15,278,0.0895618556701031,1670.0,1168.0,502.0,7.508992805755396,5.251798561151079,0.6144223693892568,2.2571942446043165,0.3762886597938144,76.0,432.59154929577466,16.0,1191331.95,1268446.56,33.32,9.25,30.88,3.69,3.0012004801920766,0.0980415240269515,13.736319934540251,38.53211009174311,38.18181818181819,24.809006835544835,18.99870072744285,35.646062247422265,34.83955155292464,28.820515303634608,11.193358902067896,19.85339817550189,19.643850003755613,15.810273921608696,7.612937546261267,16.250067578355253,16.15461431239702,38.55987252390596,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,SIEMENS,Siemens Ltd,Industrials,Capital Goods,55.10204081632652,59.79381443298969,43.87755102040816,48.45360824742268,59.09090909090909,87.75510204081633,50.51546391752577,50.0,65.93406593406593,34.065934065934066,56.58086758602222
BAJAJFINSV,Mar 2024,2024,14.128209309488865,37.04045949520755,19.36457031037669,36.22510916634958,62.96044644960229,25.850351412279537,11.44874463510097,2.9018542467180857,4.789368120938867,0.5376347887572919,0.8272695777656252,1.0,2.197130112323319,120548,2.948393092990265,-68674.0,-79634.0,10960.0,-62.21485387110217,-72.14400898697252,-4.403590894517474,9.929155115870342,-1.947708261996772,51.0,379.42138364779873,2.0,1905112.17,1807796.2,15.07,6.08,39.72,2.56,6.635700066357001,-4.180016339930263,34.4941027390584,27.72317772317772,27.499999999999996,36.88897817061738,22.131490415528443,28.399964328592414,22.12485139124836,27.68415583438606,20.97274568418761,23.74781614270227,20.589095060661244,22.146966248067468,33.754542295740954,21.68423051987376,17.69473018226546,24.716282457057797,False,False,False,False,False,True,True,True,Possible Distress Financing,BAJAJFINSV,Bajaj Finserv Ltd,Financials,Diversified Financials,76.53061224489795,39.175257731958766,53.06122448979592,87.62886597938144,76.13636363636364,12.244897959183676,3.0927835051546393,6.666666666666667,90.10989010989012,60.98901098901099,56.31550058924874
PIDILITIND,Mar 2024,2024,14.108051360736493,21.868690947266412,19.21182266009852,19.11491561011064,78.13130905273358,20.780302129178065,26.93139151211742,14.466710831401125,0.0454383252051861,0.0316329910566412,0.0434634201843213,1.0,54.333333333333336,-1853,-0.6842688330871491,2724.0,955.0,1769.0,21.997900347250265,7.712186061535976,1.559244419004007,14.285714285714285,0.352658788774003,34.0,164.84313725490196,47.0,162274.18,165749.2,36.12,12.3,5.36,1.01,2.768549280177188,0.588510137595519,4.949571997626912,35.53141970519782,36.00000000000001,36.3544813695871,19.2998469335665,15.76701574818362,15.616214441920404,17.110822164760165,11.836370175898114,13.48774998597666,13.564157249607756,14.58354148209835,11.200766251991956,14.52704073368878,14.215130617291273,14.955019301301697,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,PIDILITIND,Pidilite Industries Ltd,Materials,Specialty Chemicals,68.36734693877551,75.25773195876289,52.04081632653062,51.546391752577314,42.04545454545455,74.48979591836735,43.29896907216495,67.77777777777779,58.241758241758234,12.08791208791209,56.08198042752535
IOC,Mar 2024,2024,5.559462717942377,9.743776019125344,7.379126993940893,7.700115411565887,90.25622398087464,23.53162465856491,18.915027923238775,8.941893540895371,0.7230954600718581,0.2747724697161491,0.4196491006027623,1.0,10.282324578099226,67086,0.8868413399254422,71099.0,39635.0,31464.0,9.15808808375582,5.1052872923622274,1.6472973286068442,4.052800791393595,0.5239536789783994,30.0,133.18109207086843,40.0,1418164.33,1786391.89,28.61,4.24,33.71,1.25,3.4952813701502974,2.794810104975634,-7.769947585761194,268.7713602187286,328.57142857142856,146.5404295538246,28.727791225279177,25.64085913541887,25.99210498948732,23.736884863046413,8.008755667240486,20.099089966731643,20.11244339814313,16.49192058127309,4.744973944880271,20.00644448186681,19.623119885131544,15.949862603335683,False,False,True,True,True,False,False,True,Reinvesting + Returning Capital,IOC,"Indian Oil Corporation
",Energy,Oil & Gas Refining,73.46938775510205,64.94845360824742,18.367346938775512,21.649484536082475,60.22727272727273,37.755102040816325,95.87628865979381,87.77777777777777,75.82417582417582,79.12087912087912,55.99131630519701
ICICIGI,Mar 2024,2024,9.366915605017816,87.42129155073948,12.471323278176405,86.76721823595452,0.0,15.7230643179025,145.22875816993462,3.031212484993997,0.0028676771814829,0.0005528527200353,0.002859477124183,1.0,160.02678571428572,-48549,-2.7107202680067,2407.0,486.0,1921.0,11.748913945428807,2.3722360521306194,1.2542991141219386,9.37667789329819,0.0271356783919597,39.0,247.5659229208925,28.0,1271789.21,1382030.89,49.0,7.86,36.96,3.46,2.0408163265306123,0.0382138797985241,14.606175878272554,10.989010989010994,11.428571428571432,7.813628702143038,18.98796206427069,9.217125634550683,6.816467042447916,21.07880886968776,12.91184100336258,12.83917371819816,11.139222486886505,13.5348712227211,16.75593015728085,13.948119696893514,12.5092775800282,14.615137500795484,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,ICICIGI,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,46.93877551020408,93.81443298969072,34.69387755102041,55.670103092783506,38.63636363636363,92.85714285714286,34.02061855670103,36.666666666666664,41.75824175824175,47.25274725274725,55.866664631392176
IRFC,Mar 2024,2024,24.064552448864703,99.50459748545694,24.064552448864703,99.47082004128356,0.4991555638956652,13.038085361638096,5.746523336036321,1.3218383695952436,8.378352548852153,0.849421334949555,0.8933714642533466,1.0,1.3194865927068304,411985,15.538980877305471,7914.0,7906.0,8.0,29.701632576468377,29.671608181647592,1.2342482844666252,0.0300243948207918,0.2981933391166597,5.0,37.63027010482822,31.0,2618348.58,2449260.08,9.81,3.91,16.66,2.82,10.19367991845056,0.3019460457018293,12.32189528707528,3.972758229284912,0.0,12.400373071053084,19.101938730495597,13.23694644929214,18.56311014966876,19.19282324297609,19.06740855567788,23.245023933940367,20.11244339814313,19.0541763698624,15.702681143154496,24.774991677745327,-31.1534199107249,15.68075030316436,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,IRFC,Indian Railway Finance Corporation Ltd,Financials,Speciality Finance,30.612244897959183,20.618556701030926,82.6530612244898,82.4742268041237,71.5909090909091,4.081632653061229,73.19587628865979,62.22222222222222,95.6043956043956,82.41758241758241,55.68854654182343
BAJFINANCE,Mar 2024,2024,26.287928399912687,29.28581823473769,35.12697373208179,28.04336753256203,34.35567197846176,18.841921351830603,4.166013587646808,3.845990067652804,3.824788776468134,0.7807112327075493,0.7927370406602494,1.0,2689.1666666666665,262465,16.30318653332505,-72760.0,-79931.0,7171.0,-132.3582914938514,-145.40311431274102,-5.034945678499758,13.044822818889616,-4.964966768122244,233.0,1237.032258064516,15.0,2473271.58,2632574.41,69.2,4.11,15.96,0.27,1.4450867052023122,-3.231792280571145,32.74733766390572,25.573514077163708,22.631578947368425,26.833687859450084,27.259405758095312,48.41981202939976,47.23498631055778,14.095862230417278,24.35264273954201,29.32313482597901,27.5561392815338,24.17002065278715,,,,,False,False,False,False,False,True,True,True,Possible Distress Financing,BAJFINANCE,Bajaj Finance Ltd,Financials,Consumer Finance,61.224489795918366,15.463917525773196,87.75510204081633,94.84536082474226,87.5,16.326530612244895,2.0618556701030926,10.0,13.186813186813184,81.31868131868131,54.19468877955622
KOTAKBANK,Mar 2024,2024,32.386151466116615,83.66733645109092,42.432917829898464,82.2590109714245,40.12838522680797,14.013018188532914,7.113136699541475,2.372513081844081,4.003739266919029,0.6778642301935605,0.8001494589034145,1.0,1.2363751084470385,273928,5.821814163053642,15685.0,6766.0,8919.0,27.890890339100597,12.031224994220889,0.8611980453522209,15.859665344879708,0.1437983507608603,92.0,653.7826961770623,2.0,430223.52,548886.13,32.9,1.15,15.52,1.51,3.0395136778115504,1.5726708758275234,33.41794975208181,22.03015075376884,22.666666666666657,40.51664924593101,19.66335897034557,22.162712282993223,22.538513504568325,16.42931042193545,13.51960376324537,20.38200065626572,19.344070441601247,18.95070529640681,16.717180300192645,21.83655892661736,19.115090343250696,20.89836300749885,False,False,True,True,False,False,True,True,Growth Funded by Financing,KOTAKBANK,"Kotak Mahindra Bank Ltd
",Financials,Private Banks,37.755102040816325,22.68041237113402,93.87755102040816,61.855670103092784,64.77272727272727,13.265306122448983,72.16494845360825,80.0,67.03296703296704,95.6043956043956,54.122235459680226
TATAMOTORS,Mar 2024,2024,7.263066074788551,13.59538554282896,6.383469428764546,7.368334520743136,86.40438610913209,37.45613415294755,16.79050889790821,8.607629877598297,1.2631244259167669,0.2902730832618443,0.5581330003122073,1.0,6.530242339274985,84291,1.4157512848936813,67915.0,45133.0,22782.0,15.508257065088324,10.306032041796826,2.135221806520577,5.2022250232915,0.7580536800026874,94.0,221.71801566579637,7.0,1504106.64,1588737.42,67.07,0.93,15.35,3.65,1.490979573579842,3.000651602734764,26.58085886804233,1082.416356877323,1242.857142857143,87.13226049786272,20.579364569370973,,,22.62777528183335,7.720159538623927,,,19.27409939379867,6.521097272673915,8.513716630198353,6.951938763952748,5.500716117065929,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,TATAMOTORS,Tata Motors Ltd,Consumer Discretionary,Automobiles,88.77551020408163,56.70103092783505,26.53061224489796,17.525773195876287,,29.591836734693878,97.9381443298969,90.0,16.483516483516482,96.7032967032967,53.01574713945848
MARUTI,Mar 2024,2024,9.50809964894472,13.130031439890594,12.28270524045172,9.4249178756221,86.8699685601094,15.750385351954783,15.59092764270305,11.697772843960314,0.0013896025036199,0.0010320543953375,0.0013876741880939,1.0,117.90721649484536,-57177,-3.069741221947815,16801.0,4936.0,11865.0,11.84353367451959,3.479535873902071,1.245625741399763,8.363997800617518,0.2650059057231826,429.0,2727.2611464968154,29.0,1503863.63,1891991.87,20.78,8.26,29.97,1.78,4.8123195380173245,0.3282212496887102,19.80238155561185,63.21393998063891,56.56934306569343,41.94482548392013,26.323644326166008,45.38758594934527,43.55878145035321,50.98971135943746,10.510215112642584,12.007182039300378,11.139222486886505,10.995229554567842,12.2815532690568,16.801752458674525,16.394629934979687,13.371138449473507,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,MARUTI,Maruti Suzuki India Ltd,Consumer Discretionary,Automobiles,47.95918367346938,54.63917525773196,35.714285714285715,41.23711340206185,36.36363636363637,93.87755102040816,68.04123711340206,64.44444444444444,82.41758241758241,41.75824175824175,53.00196489813574
CANBK,Mar 2024,2024,13.935160470145403,41.75390656810141,18.096435906948127,40.93775730869805,65.25393823686426,16.716051794688113,3.0948490094827803,1.0033107103630057,14.867419925542425,0.8923543567567286,0.9369777818515876,1.0,1.6106611743349857,970573,21.032657218393798,15046.0,13296.0,1750.0,13.613948732797075,12.030510590939114,0.976949548730602,1.583438141857961,0.2881289819269276,17.0,101.57993384785006,19.0,496415.88,483983.21,36.74,12.61,25.23,3.81,2.721829069134458,2.6783994097851984,28.68254060662514,35.75143234905245,41.66666666666667,7.888338165154773,16.302939300232524,73.3401622666352,61.980590063874175,2.0370935673328594,18.17561078322378,85.7752850068174,53.4206382524911,11.149277775918698,10.817178802179583,19.14374492187123,5.449589185476622,16.95632866470249,False,False,True,True,False,False,True,True,Reinvesting + Returning Capital,CANBK,Canara Bank,Financials,Public Sector Banks,51.02040816326531,10.309278350515463,51.02040816326531,79.38144329896907,98.86363636363636,0.0,81.44329896907216,86.66666666666667,57.14285714285714,7.692307692307687,52.424343881449914
DMART,Mar 2024,2024,4.993207190533383,8.084427730414067,6.814467699698754,6.645139695603379,91.91557226958594,13.56294790886726,17.49611197511664,11.978084262233136,0.0316611402289014,0.0279614585301341,0.030689476412649,1.0,73.29310344827586,485,0.1181198246468582,2746.0,278.0,2468.0,5.406682549370927,0.5473626178897005,1.082807570977918,4.8593199314812265,0.0677057963955187,39.0,287.21966205837174,0.0,3053088.97,3624591.94,72.53,11.71,36.84,1.94,1.3787398317937405,0.0091055322243033,18.555088702147525,6.644238856181661,5.405405405405395,12.833195932948604,28.132551951927297,32.144934169439935,31.88798361621814,33.00700202434441,20.48312440202782,22.96698996520703,22.740337821451305,20.25040619603544,26.91026114651347,31.74445260173808,29.23922207808318,28.25268224428361,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,DMART,Avenue Supermarts Ltd,Consumer Discretionary,Retail,35.714285714285715,58.76288659793815,15.306122448979592,85.56701030927834,70.45454545454545,80.61224489795919,29.896907216494846,32.22222222222222,6.593406593406592,15.384615384615385,51.255237766651604
