company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,broad_sector
ADANIENSOL,Mar 2016,16.773017319963536,87.83044667274385,13.77245508982036,3.2129491017964074,2.013584117032393,0.18678699131619275,728.0,37.192342752962624,3.0,175.0,0.0,8585.0,1544.0,,,,4.195652173913044,Energy
ADANIENSOL,Mar 2017,14.464534075104313,68.94993045897078,14.116050220563285,3.045469969460468,2.1935840707964602,0.22449457497463118,459.0,60.15299026425591,4.0,175.0,0.0,8975.0,2189.0,,,,5.262019230769231,Energy
ADANIENSOL,Mar 2018,28.98073022312373,71.65314401622717,18.87072808320951,1.7216443784051512,3.1896162528216703,0.22843903851723138,-994.0,80.93306288032454,10.0,175.0,0.0,10428.0,2198.0,,,,1.9230096237970253,Energy
ADANIENSOL,Mar 2019,7.652292950034223,38.02874743326489,6.950142981474575,2.50366778565212,1.9971243709561466,0.2243688187235088,-459.0,41.752224503764545,5.0,175.0,0.0,20137.0,2591.0,,,,4.635062611806798,Energy
ADANIENSOL,Mar 2020,6.184302733006307,37.29852838121934,8.30685963054477,2.8528062124955875,1.902591599642538,0.2874770214801944,-206.0,49.43062368605466,7.0,175.0,0.0,24246.0,5437.0,144.37036240267406,,,7.701133144475921,Energy
ADANIENSOL,Mar 2021,12.996171670360667,39.79447914567802,14.46350487722839,3.0378966251821953,1.8658478979688238,0.22958782439746495,-225.0,40.38887769494258,11.0,175.0,0.0,27095.0,3784.0,35.240737223764505,28.513389561027825,29.674411610965823,2.933333333333333,Energy
ADANIENSOL,Mar 2022,10.978859477704743,37.360099484810796,12.46847573892868,3.016443054574801,1.7784355179704017,0.23719029158941513,161.0,34.96180493871025,11.0,175.0,0.0,29902.0,4097.0,31.381577615305556,24.332603568890065,22.423992536427463,3.3147249190938513,Energy
ADANIENSOL,Mar 2023,9.636650868878357,33.98781313473256,10.90305557919823,2.916843986722274,1.6245954692556634,0.24647704516798932,-922.0,35.34943203189649,11.0,175.0,0.0,34270.0,3777.0,27.507937149916796,2.3058763473555732,1.9244876491456564,2.9484777517564402,Energy
ADANIENSOL,Mar 2024,7.201782380923707,34.38911302462817,9.461276797721698,2.93252116130053,2.063968196602819,0.2836960606785336,1095.0,29.764557114469802,10.0,175.0,0.0,37070.0,6038.0,17.85124994851739,16.42972571572392,14.869835499703509,5.048494983277592,Energy
ADANIENSOL,Sep 2024,,,0.0,1.8588992137240887,,0.0,0.0,,,175.0,,39009.0,0.0,-100.0,-100.0,,,Energy
ADANIENT,Mar 2013,2.6264150943396225,12.983288409703503,5.692652832305104,3.240418769863526,1.7242268041237114,0.41453996120531683,-7124.0,31.892183288409704,15.0,363.0,10.0,69332.0,7666.0,,,,6.293924466338259,Industrials
ADANIENT,Mar 2014,4.815549529546654,17.07645549347553,11.1377699204445,3.0298438355011155,1.6452744169735227,0.4652503767929417,221.0,14.572224143265327,20.0,363.0,7.0,71980.0,8228.0,,,,3.109599395313681,Industrials
ADANIENT,Mar 2015,3.564725044597844,19.312805398278137,8.931902985074627,3.248250932835821,1.7644557823129252,0.4931608500742055,-2933.0,17.784844489257736,18.0,363.0,8.0,83571.0,8532.0,,,,3.7127937336814623,Industrials
ADANIENT,Mar 2016,2.9404845918607387,4.951776052693484,7.4749588877261175,1.4328748691882194,1.2409727339719971,0.8159504786583172,3287.0,5.366384380145848,9.0,363.0,4.0,19169.0,5112.0,,,,5.112,Industrials
ADANIENT,Mar 2017,2.5319574083705145,5.206251881860236,6.543576683644596,1.4746745897000566,1.5131264916467781,0.7673226775325029,-686.0,3.996386828346974,9.0,363.0,4.0,20846.0,774.0,,,,0.8367567567567568,Industrials
ADANIENT,Mar 2018,1.653490702594366,5.673087629439929,3.936642587315263,1.1688647359003248,1.6304,0.6368938923854268,-4707.0,21.2921723638793,7.0,363.0,6.0,17637.0,2942.0,-4.9788782627487205,-13.378074899332725,-14.137929651551106,4.952861952861953,Industrials
ADANIENT,Mar 2019,1.2531266252259838,4.876297085118502,3.429113580916238,0.7619273515857956,1.2116923076923076,0.9492900131653188,5723.0,6.159142128334035,7.0,363.0,6.0,11243.0,3236.0,-5.975222430379501,-28.168963139116254,-18.93869169010509,6.395256916996048,Industrials
ADANIENT,Mar 2020,2.3961477317236133,5.285348939013432,6.136779370980115,0.7328140673865581,1.4592875318066159,0.9259306666666667,1372.0,2.4929152362739906,10.0,363.0,10.0,12419.0,2454.0,-7.606982238213844,-14.663139176416905,-11.09104638678,2.3596153846153847,Industrials
ADANIENT,Mar 2021,2.645623087234742,6.338366593317652,6.0959263360335685,0.9456844804475786,1.8198983297022513,0.7659685762442606,-4568.0,21.77959885676708,8.0,363.0,12.0,16227.0,4043.0,3.058667787307945,0.9035246758499982,-2.3281316138826114,3.8652007648183555,Industrials
ADANIENT,Mar 2022,1.135119562085854,5.3500432152117545,3.5404591813811384,1.8692546165251382,1.4703087885985748,0.6833618805740949,-15656.0,24.54768078363584,7.0,363.0,14.0,41604.0,1385.0,13.699840248771,-3.155068356762114,-4.902060720441037,1.7576142131979695,Industrials
ADANIENT,Mar 2023,1.899012074643249,6.913909361768857,7.328068742246831,1.6096335965628876,2.2217183169564123,0.9027590990812441,2167.0,12.120903246040458,22.0,363.0,6.0,53200.0,17626.0,28.84048322057997,32.45780037178554,25.73753098024454,7.277456647398844,Industrials
ADANIENT,Mar 2024,3.458790097592848,11.799296833677312,8.534650424813185,1.671358378544375,2.497694840834248,0.6004321671876751,-8455.0,19.463602327293845,28.0,363.0,5.0,65310.0,10312.0,19.015414753081238,45.81058899665285,31.95079107728942,3.0920539730134933,Industrials
ADANIENT,Sep 2024,,,0.0,1.91968206988734,,0.0,0.0,,,363.0,,80427.0,0.0,-100.0,-100.0,,,Industrials
ADANIGREEN,Mar 2017,-9.362549800796813,80.2788844621514,-3.906899418121363,3.6134663341645887,1.2065868263473054,0.08149350649350649,-1483.0,300.996015936255,0.0,67.0,0.0,4347.0,28.0,,,,-0.5957446808510638,Energy
ADANIGREEN,Mar 2018,-9.324324324324325,56.95945945945946,-10.290827740492169,7.355704697986577,1.5271739130434783,0.09421350818002419,-3779.0,299.18918918918916,-1.0,67.0,0.0,9864.0,649.0,,,,-4.702898550724638,Energy
ADANIGREEN,Mar 2019,-23.080660835762874,74.14965986394559,-24.573202276254527,5.764097258147957,1.3612845673505798,0.14040114613180515,-1041.0,129.54324586977648,-3.0,67.0,0.0,11142.0,1625.0,,,,-3.4210526315789473,Energy
ADANIGREEN,Mar 2020,-2.6677128285602194,56.88505296194586,-2.8850233347475602,6.307170131523122,1.4572864321608041,0.13835214937038645,-1778.0,146.8418987838368,0.0,67.0,0.0,14866.0,1965.0,,,,-28.897058823529413,Energy
ADANIGREEN,Mar 2021,5.8258642765685025,71.73495518565942,8.272727272727273,11.004090909090909,1.1474654377880185,0.10888052418792694,-7536.0,292.4775928297055,1.0,67.0,0.0,24209.0,1601.0,,,,8.796703296703297,Energy
ADANIGREEN,Mar 2022,9.526592635885448,68.42002727449834,18.706962509563887,20.211170619739864,1.3419946503630111,0.08706788343454218,-15603.0,364.89382427430354,3.0,67.0,0.0,52832.0,3127.0,59.19649782184464,,,6.394683026584867,Energy
ADANIGREEN,Mar 2023,12.512860082304528,63.91460905349794,13.321467688937568,7.423740416210296,1.7073170731707317,0.11621754920862665,3408.0,49.60133744855967,6.0,67.0,0.0,54223.0,7265.0,39.347412006991476,,,7.466598150051388,Energy
ADANIGREEN,Mar 2024,13.665943600867678,79.3709327548807,12.812690665039659,6.595281675818589,1.4618457850579305,0.10467043571055559,-13347.0,228.4164859002169,7.0,67.0,0.0,64858.0,7713.0,34.976172926382844,,,6.121428571428571,Energy
ADANIGREEN,Sep 2024,,,0.0,6.375756429652042,,0.0,0.0,,,67.0,,67430.0,0.0,-100.0,,,,Energy
ADANIPORTS,Mar 2013,45.820519988817445,66.59211629857423,25.633406318423525,1.817328745699093,4.394833948339484,0.17004991680532447,-3757.0,143.58400894604418,8.0,265.0,12.0,11620.0,1379.0,,,,0.8413666870042709,Industrials
ADANIPORTS,Mar 2013,45.820519988817445,66.59211629857423,25.633406318423525,1.817328745699093,4.394833948339484,0.17004991680532447,-3757.0,143.58400894604418,8.0,265.0,12.0,11620.0,1379.0,,,,0.8413666870042709,Industrials
ADANIPORTS,Mar 2014,36.04554865424431,60.43478260869565,19.86309184255562,1.4807758128921849,2.9877175025588536,0.19572881630668235,-1378.0,51.96687370600414,8.0,265.0,12.0,12979.0,1132.0,,,,0.6502010338885698,Industrials
ADANIPORTS,Mar 2014,36.04554865424431,60.43478260869565,19.86309184255562,1.4807758128921849,2.9877175025588536,0.19572881630668235,-1378.0,51.96687370600414,8.0,265.0,12.0,12979.0,1132.0,,,,0.6502010338885698,Industrials
ADANIPORTS,Mar 2015,37.77633289986996,63.42652795838751,21.58848118903855,1.651277287505806,3.3208510638297875,0.19175861853999127,572.0,40.39336801040312,11.0,265.0,10.0,17776.0,3057.0,,,,1.3154044750430292,Industrials
ADANIPORTS,Mar 2015,37.77633289986996,63.42652795838751,21.58848118903855,1.651277287505806,3.3208510638297875,0.19175861853999127,572.0,40.39336801040312,11.0,265.0,10.0,17776.0,3057.0,11.454979757599148,7.23373527215907,6.576275663547415,1.3154044750430292,Industrials
ADANIPORTS,Mar 2016,40.17442678295119,64.38317625545083,21.147723065531284,1.6543502406516104,4.072064056939502,0.18520255308063047,-1772.0,58.418905612603744,14.0,265.0,8.0,22342.0,2381.0,14.724959965718654,11.746994126072362,11.842691472014465,0.8336834733893558,Industrials
ADANIPORTS,Mar 2016,40.17442678295119,64.38317625545083,21.147723065531284,1.6543502406516104,4.072064056939502,0.18520255308063047,-1772.0,58.418905612603744,14.0,265.0,8.0,22342.0,2381.0,8.036940449945785,10.405799341037358,11.842691472014465,0.8336834733893558,Industrials
ADANIPORTS,Mar 2017,46.23770588932338,64.20191965872733,22.264064817984707,1.2674883030925481,4.854838709677419,0.19458599460444095,1434.0,31.152980210925463,19.0,265.0,7.0,22214.0,4063.0,11.806942477840332,17.516188935843637,18.88654957871243,1.0412608918503332,Industrials
ADANIPORTS,Mar 2017,46.23770588932338,64.20191965872733,22.264064817984707,1.2674883030925481,4.854838709677419,0.19458599460444095,1434.0,31.152980210925463,19.0,265.0,7.0,22214.0,4063.0,6.525831302677854,10.92009382535597,11.550670014054099,1.0412608918503332,Industrials
ADANIPORTS,Mar 2018,32.588536606906295,63.20763048662016,17.652968473424867,1.0701813136870306,4.532615579480684,0.23972646243092752,1762.0,33.966263357767374,18.0,265.0,11.0,22370.0,5608.0,12.97673929926555,9.687729920647747,10.35092145999348,1.5197831978319782,Industrials
ADANIPORTS,Mar 2018,32.588536606906295,63.20763048662016,17.652968473424867,1.0701813136870306,4.532615579480684,0.23972646243092752,1762.0,33.966263357767374,18.0,265.0,11.0,22370.0,5608.0,9.75658823887844,5.257641021151249,5.154749679728043,1.5197831978319782,Industrials
ADANIPORTS,Mar 2019,37.02517162471396,60.37528604118994,16.596914492040046,1.1370425077958313,4.76245487364621,0.19401182717408677,1661.0,39.98169336384439,19.0,265.0,1.0,27712.0,6029.0,8.97392318743755,7.209202288368943,6.298004826234438,1.4904820766378244,Industrials
ADANIPORTS,Mar 2019,37.02517162471396,60.37528604118994,16.596914492040046,1.1370425077958313,4.76245487364621,0.19401182717408677,1661.0,39.98169336384439,19.0,265.0,1.0,27712.0,6029.0,5.299447324852458,0.7224432867230846,0.0,1.4904820766378244,Industrials
ADANIPORTS,Mar 2020,31.8790533142424,50.08843594710688,14.868209136976077,1.1879640177554307,3.0481804202972835,0.1917567065587803,6653.0,6.308430893624189,19.0,265.0,17.0,30242.0,7402.0,7.06657157921331,-0.6070172667238083,0.0,1.9556142668428005,Industrials
ADANIPORTS,Mar 2020,31.8790533142424,50.08843594710688,14.868209136976077,1.1879640177554307,3.0481804202972835,0.1917567065587803,6653.0,6.308430893624189,19.0,265.0,17.0,30242.0,7402.0,0.9531308209521416,0.5096830642101091,1.087212085035083,1.9556142668428005,Industrials
ADANIPORTS,Mar 2021,40.23107569721115,69.22709163346613,16.586183108307875,1.1778522387569397,3.852771618625277,0.16827116462417205,-6508.0,112.06374501992032,25.0,265.0,20.0,35855.0,7556.0,2.0790086488496007,6.472095331739425,6.790716584560208,1.4965339671222024,Industrials
ADANIPORTS,Mar 2021,40.23107569721115,69.22709163346613,16.586183108307875,1.1778522387569397,3.852771618625277,0.16827116462417205,-6508.0,112.06374501992032,25.0,265.0,20.0,35855.0,7556.0,2.812153517074356,4.533951843552342,5.642162229904302,1.4965339671222024,Industrials
ADANIPORTS,Mar 2022,28.93276476429698,55.65745662713943,11.843332297171278,1.1461944955883407,3.7452830188679247,0.1741009681881051,4927.0,32.087154623517726,23.0,265.0,22.0,47935.0,10420.0,9.398505536455115,4.133378871870397,3.8950477489882784,2.103775489602261,Industrials
ADANIPORTS,Mar 2022,28.93276476429698,55.65745662713943,11.843332297171278,1.1461944955883407,3.7452830188679247,0.1741009681881051,4927.0,32.087154623517726,23.0,265.0,22.0,47935.0,10420.0,7.592892919250205,5.526246010980218,3.8950477489882784,2.103775489602261,Industrials
ADANIPORTS,Mar 2023,25.85363514291195,52.498561289084975,11.8773271056864,1.1772455881380952,4.632670334320778,0.18524737258246493,-4816.0,80.1649721849223,25.0,265.0,20.0,53434.0,11900.0,11.922512192942625,7.329891318843562,5.642162229904302,2.2073826748284175,Industrials
ADANIPORTS,Mar 2023,25.85363514291195,52.498561289084975,11.8773271056864,1.1772455881380952,4.632670334320778,0.18524737258246493,-4816.0,80.1649721849223,25.0,265.0,20.0,53434.0,11900.0,10.688065693230886,1.3194426780221313,0.0,2.2073826748284175,Industrials
ADANIPORTS,Mar 2024,30.339560480700833,58.36172363445772,15.3548827162833,0.9373223691689719,5.7039882912550315,0.22830109659056916,8250.0,25.337875781513237,38.0,265.0,16.0,49470.0,15018.0,16.307918725385086,9.925591786693033,8.73483945710749,1.8531589338598222,Industrials
ADANIPORTS,Mar 2024,30.339560480700833,58.36172363445772,15.3548827162833,0.9373223691689719,5.7039882912550315,0.22830109659056916,8250.0,25.337875781513237,38.0,265.0,16.0,49470.0,15018.0,9.305584537998545,10.34844583640242,10.563340590814718,1.8531589338598222,Industrials
ADANIPORTS,Sep 2024,,,0.0,0.882975374282916,,0.0,0.0,,,265.0,,50485.0,0.0,-100.0,-100.0,,,Industrials
ADANIPOWER,Mar 2013,-34.294680215182304,14.34548714883443,-53.459119496855344,9.735616119263918,0.5637110980622431,0.12236688121708601,-1063.0,60.72922893006575,-10.0,145.0,0.0,41795.0,3001.0,,,,-1.3076252723311548,Energy
ADANIPOWER,Mar 2014,-1.8984864300626305,29.964770354906058,-4.447501146263182,6.747669264863212,1.1035559827006247,0.2609509865676978,-1462.0,30.66283924843424,-1.0,145.0,0.0,44150.0,3238.0,,,,-11.127147766323024,Energy
ADANIPOWER,Mar 2015,-4.367606915377617,25.03880533104962,-14.253275109170305,7.815196506550218,0.9617598684210527,0.3195095256011219,1087.0,25.354600438901677,-3.0,145.0,0.0,44742.0,5824.0,,,,-7.137254901960785,Energy
ADANIPOWER,Mar 2016,2.171257437837412,34.6849509398274,7.378146759507231,7.06065881092662,1.5830935251798561,0.33481542074570547,2565.0,10.60803089411672,2.0,145.0,0.0,52729.0,5257.0,,,,9.540834845735027,Energy
ADANIPOWER,Mar 2017,-27.299257163070394,26.44145737530951,-205.79999999999998,17.494666666666667,1.013215859030837,0.31625903707121983,3513.0,5.359037849310223,-16.0,145.0,0.0,52484.0,4725.0,,,,-0.7653061224489796,Energy
ADANIPOWER,Mar 2018,-10.35756501182033,26.773049645390074,-236.55793025871765,59.43194600674916,0.9759425493716337,0.29202623403520883,4581.0,2.56107171000788,-5.0,145.0,0.0,52835.0,5101.0,24.854768715819798,,,-2.425582501188778,Energy
ADANIPOWER,Mar 2019,-4.119912912409982,20.86333947412494,-12.759336099585061,6.091804979253112,0.8808555771610395,0.3513127895859381,4626.0,4.119912912409982,-3.0,145.0,0.0,46980.0,5610.0,9.27588040271312,,,-5.701219512195122,Energy
ADANIPOWER,Mar 2020,-8.595284872298626,21.66389602538915,-35.102607622280516,8.517049837987965,1.0788334901222953,0.3527890703098967,3294.0,8.704851141000454,-6.0,145.0,0.0,55199.0,5598.0,7.214840153417179,,,-2.4606593406593404,Energy
ADANIPOWER,Mar 2021,4.84344609282636,33.13374775942947,9.685045374818882,4.005109433386716,1.701527614571093,0.3327284724513362,4826.0,8.344456733152816,3.0,145.0,0.0,52519.0,7014.0,0.6564928179288998,18.176309784358757,8.447177119769854,5.522834645669291,Energy
ADANIPOWER,Mar 2022,17.725812854101257,35.6573201977554,26.613209080565635,2.662675407704394,2.412942612942613,0.33801734548248985,11007.0,2.793114647612861,13.0,145.0,0.0,49145.0,10233.0,4.14712377692581,,,2.0832654723127035,Energy
ADANIPOWER,Mar 2023,27.666159440848016,26.038738297268715,35.90507430713616,1.4175257731958764,3.0281943611277744,0.4517891891262045,9976.0,3.984731643153741,28.0,145.0,0.0,42350.0,8431.0,13.812394373753722,,,0.7859606600167801,Energy
ADANIPOWER,Mar 2024,41.36759945184802,36.20186292228556,48.27674122146251,0.8023177656738903,5.380165289256198,0.5472399439185297,17651.0,6.9134674584417395,54.0,145.0,0.0,34616.0,14170.0,16.086096410440966,,,0.6803015027125642,Energy
ADANIPOWER,Sep 2024,,,0.0,0.6738570969010258,,0.0,0.0,,,145.0,,37705.0,0.0,-100.0,,,,Energy
AGTL,Mar 2018,,,,0.0,,,-711.0,,,,,0.0,277.0,,,,,
AGTL,Mar 2019,,,,0.0,,,1147.0,,,,,0.0,356.0,,,,,
AGTL,Mar 2020,,,,0.0,,,31.0,,,,,0.0,492.0,,,,,
AGTL,Mar 2021,,,,0.0,,,-116.0,,,,,0.0,654.0,,,,,
AGTL,Mar 2022,,,,0.0,,,-401.0,,,,,0.0,732.0,,,,,
AGTL,Mar 2023,,,,0.0,,,-314.0,,,,,0.0,853.0,,,,,
AGTL,Mar 2024,,,,0.0,,,203.0,,,,,0.0,955.0,,,,,
AMBUJACEM,Dec 2012,13.252641296543235,25.36670427736178,14.686825053995682,0.006820506991019666,31.705128205128204,0.7897124341838802,1472.0,3.979895373884501,8.0,205.0,43.0,60.0,1860.0,,,,1.4396284829721362,Materials
AMBUJACEM,Dec 2013,13.950442091474729,18.218535094422005,13.506658211794548,0.0050729232720355105,24.91044776119403,0.7070855202222909,771.0,5.414256085580177,8.0,205.0,44.0,48.0,1267.0,,,,0.9913928012519562,Materials
AMBUJACEM,Dec 2014,14.937217478653944,19.427423405323957,14.766633565044687,0.0033763654419066533,29.303030303030305,0.7173223807465052,1219.0,4.580612757408337,10.0,205.0,46.0,34.0,1675.0,,,,1.1264290517821116,Materials
AMBUJACEM,Dec 2015,8.562043022146868,16.33993853979019,7.866809463538117,0.0034076526141563626,16.76086956521739,0.6677280124531239,1474.0,0.8795167955918195,5.0,205.0,54.0,35.0,1557.0,,,,1.926980198019802,Materials
AMBUJACEM,Dec 2016,7.136458644371454,15.830596197870012,7.234751021643711,0.00146309469754301,20.790849673202615,0.6121740190104802,-1355.0,20.727580372250422,6.0,205.0,50.0,29.0,2810.0,,,,1.9595536959553697,Materials
AMBUJACEM,Dec 2017,8.238383667245541,16.34122580371892,9.408862229102168,0.0011609907120743034,18.728155339805824,0.6648736939930722,2678.0,3.125926553433013,8.0,205.0,47.0,24.0,3416.0,19.350297077682033,8.52540579140837,0.0,1.7562982005141388,Materials
AMBUJACEM,Dec 2018,11.416612265273992,15.402634307438271,13.29012069736254,0.001788109074653554,23.594117647058823,0.6964510176245621,938.0,2.9376752044852346,11.0,205.0,14.0,40.0,1703.0,23.237521356132795,18.394849848210313,6.576275663547415,0.5728220652539522,Materials
AMBUJACEM,Dec 2019,10.267857142857142,16.960596221959857,11.558268959215882,0.0017027992358169283,27.041176470588237,0.6745980387276619,3548.0,4.394185360094451,11.0,205.0,14.0,41.0,4739.0,22.179522882798295,13.354938999207233,1.9244876491456564,1.7028386633129715,Materials
AMBUJACEM,Dec 2020,12.673356175558819,20.41931799641051,13.65294195192688,0.02069692841762974,35.75714285714286,0.6172516239488394,3515.0,5.3720019579050415,12.0,205.0,151.0,471.0,4832.0,21.038388124060383,30.913965581917104,19.13578981670916,1.5551979401351785,Materials
AMBUJACEM,Dec 2021,12.812014500258934,21.439668565510097,14.636743709079436,0.01881359943204228,42.534246575342465,0.6407477048999004,3302.0,6.929052304505437,14.0,205.0,45.0,477.0,5309.0,7.587403635446233,20.945123020866106,18.466445254224407,1.4306116949609269,Materials
AMBUJACEM,Mar 2023 15,7.766391863779952,13.154583044405063,9.540034071550256,0.016499463688560794,26.266666666666666,0.7528276715454071,-13746.0,37.19084675244626,13.0,205.0,19.0,523.0,735.0,10.524097931492026,9.22761131697618,10.197228772148016,0.24305555555555555,Materials
AMBUJACEM,Mar 2024,14.288299155609169,19.300361881785282,11.428984947896565,0.01686125048243921,23.18840579710145,0.5081135747230352,-3295.0,26.963208685162847,16.0,205.0,12.0,699.0,5646.0,4.952158000173124,9.769081298428105,7.781806771272581,1.1916420430561419,Materials
